timesteps,trial,premort_adults,postmort_adults,hatch_interval,adult_number,total_mosquito_number,food_recolonize_chance,mort_time,mort_percent,diff,pop_persist,treatment
1000,1075,412,414,asynch,10,224,0.10,late,10,2,1,1
1000,1076,441,405,asynch,12,197,0.10,late,10,-36,1,1
1000,1077,441,404,asynch,12,206,0.10,late,10,-37,1,1
1000,1078,401,400,asynch,9,209,0.10,late,10,-1,1,1
1000,1079,417,405,asynch,12,206,0.10,late,10,-12,1,1
1000,1080,420,396,asynch,14,218,0.10,late,10,-24,1,1
1000,1081,402,399,asynch,13,197,0.10,late,10,-3,1,1
1000,1082,387,413,asynch,11,202,0.10,late,10,26,1,1
1000,1083,406,391,asynch,8,246,0.10,late,10,-15,1,1
1000,1084,441,385,asynch,6,247,0.10,late,10,-56,1,1
1000,1085,413,389,asynch,10,229,0.10,late,10,-24,1,1
1000,1086,426,392,asynch,6,190,0.10,late,10,-34,1,1
1000,1087,425,394,asynch,12,201,0.10,late,10,-31,1,1
1000,1088,407,390,asynch,10,196,0.10,late,10,-17,1,1
1000,1089,409,404,asynch,7,206,0.10,late,10,-5,1,1
1000,1090,414,438,asynch,10,194,0.10,late,10,24,1,1
1000,1091,421,394,asynch,8,187,0.10,late,10,-27,1,1
1000,1092,409,396,asynch,13,229,0.10,late,10,-13,1,1
1000,1093,425,401,asynch,7,208,0.10,late,10,-24,1,1
1000,1094,433,419,asynch,9,188,0.10,late,10,-14,1,1
1000,1095,419,395,asynch,11,219,0.10,late,10,-24,1,1
1000,1096,430,412,asynch,5,217,0.10,late,10,-18,1,1
1000,1097,444,402,asynch,14,208,0.10,late,10,-42,1,1
1000,1098,411,398,asynch,15,202,0.10,late,10,-13,1,1
1000,1099,384,421,asynch,12,242,0.10,late,10,37,1,1
1000,1100,2098,1938,asynch,37,944,0.50,late,10,-160,1,2
1000,1101,2075,1980,asynch,40,961,0.50,late,10,-95,1,2
1000,1102,2037,1967,asynch,34,926,0.50,late,10,-70,1,2
1000,1103,2078,1981,asynch,36,957,0.50,late,10,-97,1,2
1000,1104,2079,1944,asynch,35,946,0.50,late,10,-135,1,2
1000,1105,2002,1967,asynch,49,972,0.50,late,10,-35,1,2
1000,1106,2070,1964,asynch,47,973,0.50,late,10,-106,1,2
1000,1107,2034,1927,asynch,39,896,0.50,late,10,-107,1,2
1000,1108,2026,1966,asynch,44,978,0.50,late,10,-60,1,2
1000,1109,2081,1918,asynch,43,919,0.50,late,10,-163,1,2
1000,1110,2048,2016,asynch,36,950,0.50,late,10,-32,1,2
1000,1111,2075,1988,asynch,49,995,0.50,late,10,-87,1,2
1000,1112,2081,1986,asynch,45,974,0.50,late,10,-95,1,2
1000,1113,2073,1953,asynch,48,987,0.50,late,10,-120,1,2
1000,1114,2089,1968,asynch,49,979,0.50,late,10,-121,1,2
1000,1115,2055,1992,asynch,48,991,0.50,late,10,-63,1,2
1000,1116,2065,1983,asynch,50,973,0.50,late,10,-82,1,2
1000,1117,2056,1945,asynch,37,958,0.50,late,10,-111,1,2
1000,1118,2094,1999,asynch,38,961,0.50,late,10,-95,1,2
1000,1119,2065,2008,asynch,47,990,0.50,late,10,-57,1,2
1000,1120,1980,1984,asynch,55,994,0.50,late,10,4,1,2
1000,1121,2045,1972,asynch,35,977,0.50,late,10,-73,1,2
1000,1122,2027,1943,asynch,43,947,0.50,late,10,-84,1,2
1000,1123,2031,1950,asynch,41,993,0.50,late,10,-81,1,2
1000,1124,2051,1985,asynch,41,963,0.50,late,10,-66,1,2
1000,1125,4108,3961,asynch,87,1926,1.00,late,10,-147,1,3
1000,1126,4153,3956,asynch,89,1911,1.00,late,10,-197,1,3
1000,1127,4128,3972,asynch,87,1915,1.00,late,10,-156,1,3
1000,1128,4165,3970,asynch,84,1911,1.00,late,10,-195,1,3
1000,1129,4144,4000,asynch,108,1989,1.00,late,10,-144,1,3
1000,1130,4139,3950,asynch,103,1963,1.00,late,10,-189,1,3
1000,1131,4169,3965,asynch,94,1958,1.00,late,10,-204,1,3
1000,1132,4127,3940,asynch,71,1894,1.00,late,10,-187,1,3
1000,1133,4142,3951,asynch,87,1908,1.00,late,10,-191,1,3
1000,1134,4145,3964,asynch,87,1908,1.00,late,10,-181,1,3
1000,1135,4198,3997,asynch,99,1932,1.00,late,10,-201,1,3
1000,1136,4121,4012,asynch,94,1941,1.00,late,10,-109,1,3
1000,1137,4115,3984,asynch,97,1917,1.00,late,10,-131,1,3
1000,1138,4163,3934,asynch,90,1986,1.00,late,10,-229,1,3
1000,1139,4134,3927,asynch,80,1891,1.00,late,10,-207,1,3
1000,1140,4172,4005,asynch,75,1888,1.00,late,10,-167,1,3
1000,1141,4135,4009,asynch,88,1894,1.00,late,10,-126,1,3
1000,1142,4122,4021,asynch,84,1941,1.00,late,10,-101,1,3
1000,1143,4152,3966,asynch,96,1859,1.00,late,10,-186,1,3
1000,1144,4094,3925,asynch,84,1912,1.00,late,10,-169,1,3
1000,1145,4160,3991,asynch,90,1936,1.00,late,10,-169,1,3
1000,1146,4159,3988,asynch,89,1915,1.00,late,10,-171,1,3
1000,1147,4168,3936,asynch,70,1866,1.00,late,10,-232,1,3
1000,1148,4154,3939,asynch,88,1950,1.00,late,10,-215,1,3
1000,1149,4164,3972,asynch,86,1911,1.00,late,10,-192,1,3
1000,1150,408,380,asynch,9,200,0.10,late,25,-28,1,4
1000,1151,435,384,asynch,9,176,0.10,late,25,-51,1,4
1000,1152,407,383,asynch,10,191,0.10,late,25,-24,1,4
1000,1153,415,363,asynch,8,188,0.10,late,25,-52,1,4
1000,1154,417,356,asynch,6,161,0.10,late,25,-61,1,4
1000,1155,419,376,asynch,7,179,0.10,late,25,-43,1,4
1000,1156,414,360,asynch,9,185,0.10,late,25,-54,1,4
1000,1157,421,372,asynch,9,202,0.10,late,25,-49,1,4
1000,1158,445,389,asynch,12,182,0.10,late,25,-56,1,4
1000,1159,415,377,asynch,11,183,0.10,late,25,-38,1,4
1000,1160,432,386,asynch,6,211,0.10,late,25,-46,1,4
1000,1161,440,351,asynch,9,198,0.10,late,25,-89,1,4
1000,1162,444,361,asynch,6,168,0.10,late,25,-83,1,4
1000,1163,417,378,asynch,7,182,0.10,late,25,-39,1,4
1000,1164,435,370,asynch,12,210,0.10,late,25,-65,1,4
1000,1165,418,364,asynch,6,191,0.10,late,25,-54,1,4
1000,1166,413,381,asynch,7,170,0.10,late,25,-32,1,4
1000,1167,419,360,asynch,10,216,0.10,late,25,-59,1,4
1000,1168,420,376,asynch,5,167,0.10,late,25,-44,1,4
1000,1169,394,360,asynch,13,216,0.10,late,25,-34,1,4
1000,1170,441,360,asynch,5,181,0.10,late,25,-81,1,4
1000,1171,421,380,asynch,4,212,0.10,late,25,-41,1,4
1000,1172,411,377,asynch,7,182,0.10,late,25,-34,1,4
1000,1173,425,374,asynch,11,218,0.10,late,25,-51,1,4
1000,1174,414,372,asynch,3,174,0.10,late,25,-42,1,4
1000,1175,2068,1838,asynch,43,883,0.50,late,25,-230,1,5
1000,1176,2065,1834,asynch,45,931,0.50,late,25,-231,1,5
1000,1177,2071,1791,asynch,44,893,0.50,late,25,-280,1,5
1000,1178,2070,1830,asynch,43,905,0.50,late,25,-240,1,5
1000,1179,2025,1778,asynch,42,877,0.50,late,25,-247,1,5
1000,1180,2063,1839,asynch,39,890,0.50,late,25,-224,1,5
1000,1181,2059,1801,asynch,40,867,0.50,late,25,-258,1,5
1000,1182,2028,1808,asynch,46,899,0.50,late,25,-220,1,5
1000,1183,2073,1810,asynch,30,906,0.50,late,25,-263,1,5
1000,1184,2069,1788,asynch,43,904,0.50,late,25,-281,1,5
1000,1185,2064,1799,asynch,34,871,0.50,late,25,-265,1,5
1000,1186,2034,1819,asynch,53,938,0.50,late,25,-215,1,5
1000,1187,2044,1833,asynch,36,883,0.50,late,25,-211,1,5
1000,1188,2084,1865,asynch,38,881,0.50,late,25,-219,1,5
1000,1189,2026,1815,asynch,40,894,0.50,late,25,-211,1,5
1000,1190,2058,1836,asynch,47,942,0.50,late,25,-222,1,5
1000,1191,2087,1801,asynch,40,888,0.50,late,25,-286,1,5
1000,1192,2058,1808,asynch,49,922,0.50,late,25,-250,1,5
1000,1193,2076,1811,asynch,40,899,0.50,late,25,-265,1,5
1000,1194,2024,1809,asynch,43,882,0.50,late,25,-215,1,5
1000,1195,2071,1785,asynch,33,892,0.50,late,25,-286,1,5
1000,1196,2040,1847,asynch,42,857,0.50,late,25,-193,1,5
1000,1197,2079,1807,asynch,42,866,0.50,late,25,-272,1,5
1000,1198,2049,1808,asynch,40,866,0.50,late,25,-241,1,5
1000,1199,2019,1799,asynch,42,914,0.50,late,25,-220,1,5
1000,1200,4163,3618,asynch,72,1767,1.00,late,25,-545,1,6
1000,1201,4195,3633,asynch,89,1732,1.00,late,25,-562,1,6
1000,1202,4141,3633,asynch,95,1762,1.00,late,25,-508,1,6
1000,1203,4207,3657,asynch,97,1735,1.00,late,25,-550,1,6
1000,1204,4153,3652,asynch,92,1797,1.00,late,25,-501,1,6
1000,1205,4118,3607,asynch,86,1800,1.00,late,25,-511,1,6
1000,1206,4142,3633,asynch,75,1753,1.00,late,25,-509,1,6
1000,1207,4206,3635,asynch,87,1715,1.00,late,25,-571,1,6
1000,1208,4192,3663,asynch,74,1814,1.00,late,25,-529,1,6
1000,1209,4154,3632,asynch,76,1742,1.00,late,25,-522,1,6
1000,1210,4182,3645,asynch,75,1716,1.00,late,25,-537,1,6
1000,1211,4163,3570,asynch,89,1773,1.00,late,25,-593,1,6
1000,1212,4146,3662,asynch,72,1788,1.00,late,25,-484,1,6
1000,1213,4191,3656,asynch,73,1729,1.00,late,25,-535,1,6
1000,1214,4144,3584,asynch,72,1725,1.00,late,25,-560,1,6
1000,1215,4136,3664,asynch,62,1778,1.00,late,25,-472,1,6
1000,1216,4146,3625,asynch,96,1767,1.00,late,25,-521,1,6
1000,1217,4189,3662,asynch,68,1713,1.00,late,25,-527,1,6
1000,1218,4160,3668,asynch,81,1785,1.00,late,25,-492,1,6
1000,1219,4117,3616,asynch,95,1763,1.00,late,25,-501,1,6
1000,1220,4131,3644,asynch,81,1767,1.00,late,25,-487,1,6
1000,1221,4151,3613,asynch,85,1790,1.00,late,25,-538,1,6
1000,1222,4153,3602,asynch,87,1823,1.00,late,25,-551,1,6
1000,1223,4160,3667,asynch,65,1755,1.00,late,25,-493,1,6
1000,1224,4179,3594,asynch,88,1823,1.00,late,25,-585,1,6
1000,1225,407,342,asynch,4,147,0.10,late,50,-65,1,7
1000,1226,426,301,asynch,6,167,0.10,late,50,-125,1,7
1000,1227,416,318,asynch,7,149,0.10,late,50,-98,1,7
1000,1228,440,308,asynch,9,199,0.10,late,50,-132,1,7
1000,1229,425,321,asynch,12,174,0.10,late,50,-104,1,7
1000,1230,420,319,asynch,6,214,0.10,late,50,-101,1,7
1000,1231,412,321,asynch,8,169,0.10,late,50,-91,1,7
1000,1232,420,327,asynch,6,115,0.10,late,50,-93,1,7
1000,1233,423,329,asynch,7,178,0.10,late,50,-94,1,7
1000,1234,431,311,asynch,8,155,0.10,late,50,-120,1,7
1000,1235,408,333,asynch,5,168,0.10,late,50,-75,1,7
1000,1236,409,310,asynch,12,146,0.10,late,50,-99,1,7
1000,1237,426,309,asynch,9,121,0.10,late,50,-117,1,7
1000,1238,417,338,asynch,7,236,0.10,late,50,-79,1,7
1000,1239,422,298,asynch,9,166,0.10,late,50,-124,1,7
1000,1240,424,307,asynch,12,160,0.10,late,50,-117,1,7
1000,1241,423,294,asynch,5,141,0.10,late,50,-129,1,7
1000,1242,426,304,asynch,5,157,0.10,late,50,-122,1,7
1000,1243,431,304,asynch,13,159,0.10,late,50,-127,1,7
1000,1244,417,310,asynch,3,104,0.10,late,50,-107,1,7
1000,1245,423,325,asynch,5,163,0.10,late,50,-98,1,7
1000,1246,430,310,asynch,6,164,0.10,late,50,-120,1,7
1000,1247,435,327,asynch,8,194,0.10,late,50,-108,1,7
1000,1248,440,318,asynch,5,155,0.10,late,50,-122,1,7
1000,1249,424,304,asynch,12,164,0.10,late,50,-120,1,7
1000,1250,2038,1383,asynch,33,719,0.50,late,50,-655,1,8
1000,1251,2005,1407,asynch,29,692,0.50,late,50,-598,1,8
1000,1252,2082,1403,asynch,34,714,0.50,late,50,-679,1,8
1000,1253,2065,1440,asynch,39,645,0.50,late,50,-625,1,8
1000,1254,2047,1383,asynch,28,634,0.50,late,50,-664,1,8
1000,1255,2059,1409,asynch,34,644,0.50,late,50,-650,1,8
1000,1256,2073,1423,asynch,32,694,0.50,late,50,-650,1,8
1000,1257,2024,1423,asynch,38,715,0.50,late,50,-601,1,8
1000,1258,2047,1387,asynch,40,727,0.50,late,50,-660,1,8
1000,1259,2074,1454,asynch,33,713,0.50,late,50,-620,1,8
1000,1260,2040,1416,asynch,38,710,0.50,late,50,-624,1,8
1000,1261,2053,1426,asynch,33,660,0.50,late,50,-627,1,8
1000,1262,2083,1384,asynch,41,711,0.50,late,50,-699,1,8
1000,1263,2076,1422,asynch,33,720,0.50,late,50,-654,1,8
1000,1264,2065,1429,asynch,39,744,0.50,late,50,-636,1,8
1000,1265,2045,1428,asynch,33,697,0.50,late,50,-617,1,8
1000,1266,2078,1428,asynch,49,701,0.50,late,50,-650,1,8
1000,1267,2037,1369,asynch,41,727,0.50,late,50,-668,1,8
1000,1268,2043,1375,asynch,34,666,0.50,late,50,-668,1,8
1000,1269,2085,1396,asynch,36,712,0.50,late,50,-689,1,8
1000,1270,2040,1400,asynch,45,680,0.50,late,50,-640,1,8
1000,1271,2027,1401,asynch,39,633,0.50,late,50,-626,1,8
1000,1272,2091,1431,asynch,35,718,0.50,late,50,-660,1,8
1000,1273,2057,1413,asynch,24,686,0.50,late,50,-644,1,8
1000,1274,2039,1435,asynch,40,720,0.50,late,50,-604,1,8
1000,1275,4129,2681,asynch,65,1384,1.00,late,50,-1448,1,9
1000,1276,4176,2757,asynch,71,1390,1.00,late,50,-1419,1,9
1000,1277,4125,2668,asynch,64,1390,1.00,late,50,-1457,1,9
1000,1278,4158,2676,asynch,69,1354,1.00,late,50,-1482,1,9
1000,1279,4144,2723,asynch,57,1334,1.00,late,50,-1421,1,9
1000,1280,4137,2663,asynch,61,1333,1.00,late,50,-1474,1,9
1000,1281,4207,2732,asynch,63,1349,1.00,late,50,-1475,1,9
1000,1282,4155,2706,asynch,64,1344,1.00,late,50,-1449,1,9
1000,1283,4144,2778,asynch,58,1341,1.00,late,50,-1366,1,9
1000,1284,4087,2767,asynch,63,1390,1.00,late,50,-1320,1,9
1000,1285,4145,2702,asynch,56,1318,1.00,late,50,-1443,1,9
1000,1286,4160,2711,asynch,57,1305,1.00,late,50,-1449,1,9
1000,1287,4105,2794,asynch,63,1383,1.00,late,50,-1311,1,9
1000,1288,4151,2698,asynch,69,1326,1.00,late,50,-1453,1,9
1000,1289,4115,2717,asynch,78,1354,1.00,late,50,-1398,1,9
1000,1290,4173,2735,asynch,68,1384,1.00,late,50,-1438,1,9
1000,1291,4120,2720,asynch,68,1354,1.00,late,50,-1400,1,9
1000,1292,4137,2725,asynch,75,1317,1.00,late,50,-1412,1,9
1000,1293,4183,2735,asynch,70,1310,1.00,late,50,-1448,1,9
1000,1294,4123,2715,asynch,56,1379,1.00,late,50,-1408,1,9
1000,1295,4137,2768,asynch,57,1348,1.00,late,50,-1369,1,9
1000,1296,4152,2754,asynch,73,1366,1.00,late,50,-1398,1,9
1000,1297,4183,2797,asynch,68,1333,1.00,late,50,-1386,1,9
1000,1298,4110,2751,asynch,72,1329,1.00,late,50,-1359,1,9
1000,1299,4121,2757,asynch,75,1343,1.00,late,50,-1364,1,9
1000,1300,423,270,asynch,28,265,0.10,late,75,-153,1,10
1000,1301,426,239,asynch,1,41,0.10,late,75,-187,1,10
1000,1302,424,277,asynch,7,182,0.10,late,75,-147,1,10
1000,1303,415,268,asynch,7,196,0.10,late,75,-147,1,10
1000,1304,427,273,asynch,13,159,0.10,late,75,-154,1,10
1000,1305,420,266,asynch,12,186,0.10,late,75,-154,1,10
1000,1306,401,277,asynch,10,104,0.10,late,75,-124,1,10
1000,1307,441,267,asynch,11,195,0.10,late,75,-174,1,10
1000,1308,429,258,asynch,9,89,0.10,late,75,-171,1,10
1000,1309,443,282,asynch,20,234,0.10,late,75,-161,1,10
1000,1310,424,266,asynch,9,95,0.10,late,75,-158,1,10
1000,1311,417,266,asynch,15,132,0.10,late,75,-151,1,10
1000,1312,409,285,asynch,9,179,0.10,late,75,-124,1,10
1000,1313,413,266,asynch,15,227,0.10,late,75,-147,1,10
1000,1314,401,270,asynch,9,134,0.10,late,75,-131,1,10
1000,1315,423,262,asynch,14,159,0.10,late,75,-161,1,10
1000,1316,408,265,asynch,21,215,0.10,late,75,-143,1,10
1000,1317,409,265,asynch,14,109,0.10,late,75,-144,1,10
1000,1318,397,272,asynch,10,85,0.10,late,75,-125,1,10
1000,1319,418,275,asynch,23,253,0.10,late,75,-143,1,10
1000,1320,426,245,asynch,17,188,0.10,late,75,-181,1,10
1000,1321,425,270,asynch,17,155,0.10,late,75,-155,1,10
1000,1322,446,279,asynch,9,91,0.10,late,75,-167,1,10
1000,1323,440,248,asynch,15,240,0.10,late,75,-192,1,10
1000,1324,412,274,asynch,20,207,0.10,late,75,-138,1,10
1000,1325,2072,908,asynch,15,470,0.50,late,75,-1164,1,11
1000,1326,2080,926,asynch,28,509,0.50,late,75,-1154,1,11
1000,1327,2074,938,asynch,24,490,0.50,late,75,-1136,1,11
1000,1328,2028,917,asynch,30,490,0.50,late,75,-1111,1,11
1000,1329,2019,910,asynch,32,474,0.50,late,75,-1109,1,11
1000,1330,2045,926,asynch,29,475,0.50,late,75,-1119,1,11
1000,1331,2064,897,asynch,23,413,0.50,late,75,-1167,1,11
1000,1332,2050,935,asynch,26,509,0.50,late,75,-1115,1,11
1000,1333,2091,909,asynch,39,534,0.50,late,75,-1182,1,11
1000,1334,2096,913,asynch,42,560,0.50,late,75,-1183,1,11
1000,1335,2040,895,asynch,31,470,0.50,late,75,-1145,1,11
1000,1336,2041,924,asynch,26,509,0.50,late,75,-1117,1,11
1000,1337,2086,913,asynch,31,471,0.50,late,75,-1173,1,11
1000,1338,2080,914,asynch,36,487,0.50,late,75,-1166,1,11
1000,1339,2064,898,asynch,19,436,0.50,late,75,-1166,1,11
1000,1340,2075,934,asynch,31,491,0.50,late,75,-1141,1,11
1000,1341,2042,913,asynch,36,523,0.50,late,75,-1129,1,11
1000,1342,2030,902,asynch,23,478,0.50,late,75,-1128,1,11
1000,1343,2070,927,asynch,29,472,0.50,late,75,-1143,1,11
1000,1344,2081,884,asynch,26,461,0.50,late,75,-1197,1,11
1000,1345,2088,891,asynch,25,465,0.50,late,75,-1197,1,11
1000,1346,2060,930,asynch,36,457,0.50,late,75,-1130,1,11
1000,1347,2065,955,asynch,33,512,0.50,late,75,-1110,1,11
1000,1348,2086,929,asynch,23,442,0.50,late,75,-1157,1,11
1000,1349,2077,918,asynch,20,525,0.50,late,75,-1159,1,11
1000,1350,4191,1315,asynch,36,750,1.00,late,75,-2876,1,12
1000,1351,4221,1345,asynch,48,712,1.00,late,75,-2876,1,12
1000,1352,4156,1372,asynch,49,729,1.00,late,75,-2784,1,12
1000,1353,4141,1364,asynch,46,650,1.00,late,75,-2777,1,12
1000,1354,4141,1356,asynch,35,716,1.00,late,75,-2785,1,12
1000,1355,4135,1335,asynch,48,767,1.00,late,75,-2800,1,12
1000,1356,4138,1344,asynch,45,705,1.00,late,75,-2794,1,12
1000,1357,4089,1303,asynch,37,721,1.00,late,75,-2786,1,12
1000,1358,4127,1332,asynch,38,643,1.00,late,75,-2795,1,12
1000,1359,4199,1315,asynch,42,707,1.00,late,75,-2884,1,12
1000,1360,4152,1328,asynch,45,743,1.00,late,75,-2824,1,12
1000,1361,4126,1363,asynch,45,647,1.00,late,75,-2763,1,12
1000,1362,4185,1346,asynch,38,671,1.00,late,75,-2839,1,12
1000,1363,4141,1327,asynch,35,664,1.00,late,75,-2814,1,12
1000,1364,4107,1361,asynch,53,712,1.00,late,75,-2746,1,12
1000,1365,4160,1351,asynch,36,679,1.00,late,75,-2809,1,12
1000,1366,4114,1330,asynch,27,690,1.00,late,75,-2784,1,12
1000,1367,4149,1336,asynch,43,697,1.00,late,75,-2813,1,12
1000,1368,4148,1336,asynch,42,736,1.00,late,75,-2812,1,12
1000,1369,4191,1328,asynch,33,670,1.00,late,75,-2863,1,12
1000,1370,4111,1354,asynch,50,755,1.00,late,75,-2757,1,12
1000,1371,4114,1312,asynch,48,747,1.00,late,75,-2802,1,12
1000,1372,4110,1348,asynch,34,631,1.00,late,75,-2762,1,12
1000,1373,4187,1311,asynch,54,720,1.00,late,75,-2876,1,12
1000,1374,4106,1332,asynch,58,694,1.00,late,75,-2774,1,12
1000,1375,413,111,asynch,3,25,0.10,late,90,-302,1,13
1000,1376,412,229,asynch,10,94,0.10,late,90,-183,1,13
1000,1377,425,226,asynch,5,63,0.10,late,90,-199,1,13
1000,1378,421,224,asynch,18,189,0.10,late,90,-197,1,13
1000,1379,417,232,asynch,7,96,0.10,late,90,-185,1,13
1000,1380,443,231,asynch,20,172,0.10,late,90,-212,1,13
1000,1381,398,226,asynch,7,125,0.10,late,90,-172,1,13
1000,1382,430,234,asynch,14,183,0.10,late,90,-196,1,13
1000,1383,429,235,asynch,25,239,0.10,late,90,-194,1,13
1000,1384,425,223,asynch,11,224,0.10,late,90,-202,1,13
1000,1385,412,273,asynch,24,255,0.10,late,90,-139,1,13
1000,1386,413,241,asynch,12,98,0.10,late,90,-172,1,13
1000,1387,399,222,asynch,13,114,0.10,late,90,-177,1,13
1000,1388,399,216,asynch,17,280,0.10,late,90,-183,1,13
1000,1389,429,234,asynch,12,290,0.10,late,90,-195,1,13
1000,1390,414,242,asynch,4,72,0.10,late,90,-172,1,13
1000,1391,413,228,asynch,14,257,0.10,late,90,-185,1,13
1000,1392,423,231,asynch,2,45,0.10,late,90,-192,1,13
1000,1393,425,218,asynch,4,40,0.10,late,90,-207,1,13
1000,1394,427,236,asynch,23,279,0.10,late,90,-191,1,13
1000,1395,428,239,asynch,1,51,0.10,late,90,-189,1,13
1000,1396,429,222,asynch,17,214,0.10,late,90,-207,1,13
1000,1397,424,239,asynch,18,215,0.10,late,90,-185,1,13
1000,1398,426,207,asynch,13,141,0.10,late,90,-219,1,13
1000,1399,412,226,asynch,3,83,0.10,late,90,-186,1,13
1000,1400,2115,821,asynch,35,370,0.50,late,90,-1294,1,14
1000,1401,2068,819,asynch,39,436,0.50,late,90,-1249,1,14
1000,1402,2060,814,asynch,33,414,0.50,late,90,-1246,1,14
1000,1403,2063,826,asynch,16,400,0.50,late,90,-1237,1,14
1000,1404,2075,797,asynch,41,412,0.50,late,90,-1278,1,14
1000,1405,2091,828,asynch,23,423,0.50,late,90,-1263,1,14
1000,1406,2095,817,asynch,26,374,0.50,late,90,-1278,1,14
1000,1407,2061,806,asynch,31,358,0.50,late,90,-1255,1,14
1000,1408,2064,808,asynch,33,473,0.50,late,90,-1256,1,14
1000,1409,2017,825,asynch,34,456,0.50,late,90,-1192,1,14
1000,1410,2038,836,asynch,30,419,0.50,late,90,-1202,1,14
1000,1411,2051,816,asynch,29,457,0.50,late,90,-1235,1,14
1000,1412,2083,825,asynch,21,396,0.50,late,90,-1258,1,14
1000,1413,2065,816,asynch,11,388,0.50,late,90,-1249,1,14
1000,1414,2084,823,asynch,32,392,0.50,late,90,-1261,1,14
1000,1415,2062,825,asynch,32,437,0.50,late,90,-1237,1,14
1000,1416,2052,786,asynch,22,466,0.50,late,90,-1266,1,14
1000,1417,2087,815,asynch,25,422,0.50,late,90,-1272,1,14
1000,1418,2020,803,asynch,27,416,0.50,late,90,-1217,1,14
1000,1419,2041,819,asynch,25,446,0.50,late,90,-1222,1,14
1000,1420,2043,834,asynch,33,462,0.50,late,90,-1209,1,14
1000,1421,2057,822,asynch,32,456,0.50,late,90,-1235,1,14
1000,1422,2037,805,asynch,23,479,0.50,late,90,-1232,1,14
1000,1423,2053,805,asynch,12,360,0.50,late,90,-1248,1,14
1000,1424,2031,805,asynch,26,475,0.50,late,90,-1226,1,14
1000,1425,4114,1089,asynch,40,556,1.00,late,90,-3025,1,15
1000,1426,4132,1125,asynch,35,645,1.00,late,90,-3007,1,15
1000,1427,4122,1117,asynch,36,600,1.00,late,90,-3005,1,15
1000,1428,4099,1142,asynch,28,574,1.00,late,90,-2957,1,15
1000,1429,4187,1128,asynch,37,637,1.00,late,90,-3059,1,15
1000,1430,4176,1109,asynch,35,582,1.00,late,90,-3067,1,15
1000,1431,4188,1113,asynch,41,585,1.00,late,90,-3075,1,15
1000,1432,4137,1101,asynch,50,617,1.00,late,90,-3036,1,15
1000,1433,4192,1118,asynch,31,543,1.00,late,90,-3074,1,15
1000,1434,4213,1136,asynch,47,561,1.00,late,90,-3077,1,15
1000,1435,4158,1153,asynch,43,575,1.00,late,90,-3005,1,15
1000,1436,4195,1107,asynch,43,619,1.00,late,90,-3088,1,15
1000,1437,4145,1110,asynch,55,649,1.00,late,90,-3035,1,15
1000,1438,4203,1115,asynch,36,546,1.00,late,90,-3088,1,15
1000,1439,4161,1122,asynch,41,548,1.00,late,90,-3039,1,15
1000,1440,4207,1124,asynch,53,624,1.00,late,90,-3083,1,15
1000,1441,4142,1103,asynch,37,583,1.00,late,90,-3039,1,15
1000,1442,4188,1132,asynch,25,611,1.00,late,90,-3056,1,15
1000,1443,4158,1123,asynch,42,578,1.00,late,90,-3035,1,15
1000,1444,4151,1098,asynch,53,654,1.00,late,90,-3053,1,15
1000,1445,4172,1152,asynch,30,637,1.00,late,90,-3020,1,15
1000,1446,4146,1116,asynch,39,554,1.00,late,90,-3030,1,15
1000,1447,4183,1115,asynch,37,628,1.00,late,90,-3068,1,15
1000,1448,4182,1122,asynch,43,564,1.00,late,90,-3060,1,15
1000,1449,4181,1116,asynch,31,586,1.00,late,90,-3065,1,15
1000,1525,557,437,synch,0,592,0.10,late,10,-120,1,16
1000,1526,482,480,synch,0,763,0.10,late,10,-2,1,16
1000,1527,525,451,synch,0,734,0.10,late,10,-74,1,16
1000,1528,578,503,synch,0,685,0.10,late,10,-75,1,16
1000,1529,482,563,synch,0,631,0.10,late,10,81,1,16
1000,1530,491,486,synch,0,788,0.10,late,10,-5,1,16
1000,1531,474,504,synch,0,645,0.10,late,10,30,1,16
1000,1532,540,492,synch,0,743,0.10,late,10,-48,1,16
1000,1533,488,470,synch,0,703,0.10,late,10,-18,1,16
1000,1534,463,436,synch,0,783,0.10,late,10,-27,1,16
1000,1535,533,449,synch,0,751,0.10,late,10,-84,1,16
1000,1536,493,477,synch,0,744,0.10,late,10,-16,1,16
1000,1537,522,457,synch,0,719,0.10,late,10,-65,1,16
1000,1538,470,482,synch,0,692,0.10,late,10,12,1,16
1000,1539,518,474,synch,0,755,0.10,late,10,-44,1,16
1000,1540,518,440,synch,0,665,0.10,late,10,-78,1,16
1000,1541,461,549,synch,0,720,0.10,late,10,88,1,16
1000,1542,489,476,synch,0,752,0.10,late,10,-13,1,16
1000,1543,481,439,synch,0,729,0.10,late,10,-42,1,16
1000,1544,501,514,synch,0,714,0.10,late,10,13,1,16
1000,1545,532,451,synch,0,683,0.10,late,10,-81,1,16
1000,1546,570,483,synch,0,730,0.10,late,10,-87,1,16
1000,1547,503,576,synch,0,748,0.10,late,10,73,1,16
1000,1548,506,460,synch,0,694,0.10,late,10,-46,1,16
1000,1549,530,470,synch,0,754,0.10,late,10,-60,1,16
1000,1550,1544,1466,synch,0,987,0.50,late,10,-78,1,17
1000,1551,1575,1501,synch,0,1105,0.50,late,10,-74,1,17
1000,1552,1577,1464,synch,0,1004,0.50,late,10,-113,1,17
